-5.231079162612662509e-02 9.977168501321664884e-01 -4.271613327299231266e-02
-6.199856513256416651e-02 9.677663884440433906e-01 2.440991505914684168e-01
1.959275841820283581e+00 -2.426087946937420359e+00 -5.906527350538068788e+01
