1.389350685501572653e-02 -9.996864820889475034e-01 -2.083045836975030637e-02
-1.251010808590165002e-01 9.081239138302044100e-01 3.995756207498363799e-01
-4.701432533691854765e+00 1.101160532143738546e+00 -5.598219026340069604e+01
